ArtistId,ArtistTitle,ArtistDescription,,
3bLwz0Bdq38EOW4DrSciXD,James Eubanks,,,
5bTTx0CRvZj1kRJwUsWWYo,James Ingram,adult standards mellow gold new jack swing quiet storm r&b soft rock urban contemporary ,,
4IWBUUAFIplrNtaOHcJPRM,James Arthur,dance pop neo mellow pop post-teen pop talent show ,,
7Aq8lpLMSt1Zxu56pe9bmp,Jagged Edge,crunk dance pop deep pop r&b dirty south rap hip pop neo soul new jack swing pop christmas pop rap quiet storm r&b soul christmas southern hip hop urban contemporary ,,
4rfTlSG4QNPCdjo57jAmMW,Jawga Boyz,contemporary country country road redneck ,,
3Q8wgwyVVv0z4UEh1HB0KY,Jason Isbell,alternative country deep new americana folk folk-pop indie folk modern blues new americana outlaw country roots rock singer-songwriter stomp and holler texas country ,,
0fY9RWMWc5guge9XOKe4OW,JB and The Moonshine Band,country christmas country road deep texas country lift kit modern country rock outlaw country redneck texas country ,,
7xOqDsILYsjDc8Xa7TRDJs,Kyle Jennings,,,
6au3loxZSPq0FOHTXhRmhJ,Jim Shearer,,,
2zyz0VJqrDXeFDIyrfVXSo,Jerry Lee Lewis,adult standards brill building pop classic rock folk rock mellow gold nashville sound piano rock rock-and-roll rockabilly soul soul blues traditional country ,,
2pJn4djuWrNQbNfrxHB13M,Jesse Colin Young,country rock folk folk christmas folk rock mellow gold roots rock singer-songwriter soft rock southern rock traditional folk ,,
1Ie2mOdsrpY6elUAzRm1Bs,Jimi James,,,
1RaDKTFXuy0qA8YV1h9SwC,Jimmy Dean,country christmas country gospel cowboy western nashville sound outlaw country traditional country western swing ,,
6ZRWxu4ak88m5yHBAEelkQ,Joan Jett,album rock hard rock heavy christmas rock ,,
5L3QTPofDwMPGlNnQkyHK1,Job For A Cowboy,brutal death metal death core death metal deathgrind djent groove metal mathcore melodic metalcore metalcore technical death metal ,,
7yMJn8Xh3xWPscmL2Hpbhv,Joe LoDuca,,,
4x1nvY2FN8jxqAFA0DA02H,John Lennon,album rock art rock classic rock folk christmas folk rock mellow gold pop christmas psychedelic rock rock roots rock singer-songwriter soft rock ,,
0DchahWJGQqrqr8PMM5zQD,Johnny Paycheck,country country christmas country gospel country rock cowboy western nashville sound outlaw country redneck texas country traditional country western swing ,,
3YUhNvMNTyZ65USgOFlq1p,Johnny Rivera,bachata boogaloo latin latin jazz mambo merengue salsa salsa international tropical ,,
3TiISqKS6ESlMQ4WFfZJw2,Johnny Rivers,adult standards brill building pop bubblegum pop folk rock mellow gold merseybeat rock-and-roll rockabilly soft rock ,,
2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,dance pop europop hip pop neo mellow pop pop christmas pop rap pop rock post-teen pop r&b soul christmas urban contemporary viral pop ,,
5gl2M2G5Dn5XTEW30iMMoD,Jonathan Butler,jazz christmas smooth jazz south african jazz ,,
5hW4L92KnC6dX9t7tYM4Ve,Joni Mitchell,art rock canadian pop classic rock folk folk rock folk-pop lilith mellow gold new wave pop pop rock rock roots rock singer-songwriter soft rock traditional folk vocal jazz ,,
4uPTrjtgB0KoDg2Fe92xqk,Justin McBride,country road modern country rock redneck ,,
4L1z1IcfK7lbqx8izGHaw5,Juice Newton,country country christmas country dawn mellow gold nashville sound new wave pop soft rock traditional country ,,
432R46LaYsJZV2Gmc4jUV5,Joy Division,alternative rock dance rock garage rock indie rock modern rock new wave post-punk punk rock uk post-punk ,,
2MRBDr0crHWE5JwPceFncq,Juan Gabriel,grupera latin latin pop mariachi regional mexican ,,
6cXMpsP9x0SH4kFfMyVezF,Josh Groban,adult standards classify operatic pop pop christmas ,,
1rAv1GhTQ2rmG94p9lU3rB,Julian Casablancas,garage rock indie christmas indie pop indie rock modern rock ,,
5leGNiJMZus51YMNgB18iG,Juliette & The Licks,power-pop punk ,,
3qGtxRMpRTTwuZKnqR6SyE,Justino Delgado,kizomba kuduro ,,
2tRsMl4eGxwoNabM08Dm4I,Judas Priest,album rock alternative metal classic rock hard rock metal progressive metal rock speed metal ,,
7x4So74vIUx3DaLk93JCFf,Kathleen Edwards,alternative country canadian country canadian indie country rock ectofolk folk folk-pop lilith melancholia new americana roots rock ,,
4irPXdYrcAsk0SiSL3rmtE,Kalpana Patwari,,,
0f3kLT4wvi2mFHlHJgV8Hl,Kajagoogoo,dance rock new romantic new wave new wave pop synthpop ,,
6otXkyqbgdA8w0xKTw8JLQ,Kala Ramnath,,,
6kFKpoDv0JYR0uY1S9oKWk,Kassidy,,,
0KWcq2E8ejxp78jdfpCd4K,KeKe Wyatt,dance pop deep pop r&b hip pop neo soul new jack swing quiet storm r&b urban contemporary ,,
5MwQBuYuEnf6hLsupDJ0Um,Keith Emerson,album rock art rock canterbury scene jazz fusion progressive rock space rock symphonic rock ,,
1sPpJhevOYz54gNgeh2LaV,Keak Da Sneak,hyphy west coast rap west coast trap ,,
0Chxmm4XMM87mJOHvyiUzL,Kevin Rudolf,dance pop pop rap ,,
2r8r62VGJKGi463aH1HJUZ,Kirko Bangz,crunk deep pop r&b dirty south rap dwn trap gangster rap pop rap rap southern hip hop trap music west coast trap ,,
37394IP6uhnjIpsawpMu4l,Killswitch Engage,alternative metal groove metal melodic metalcore metalcore nu metal post-grunge rap metal rap rock ,,
73a6pNH4YtLNgDbPQwXveo,Kim Wilde,dance pop dance rock eurodance europop mellow gold new romantic new wave new wave pop pop christmas soft rock soul christmas synthpop ,,
5FHwr1FymaS5kutIEK6e2y,King Harvest,mellow gold soft rock ,,
3V4IvzRQYP5mzuVtkcHgVa,KMFDM,alternative metal ebm electro-industrial electronic industrial industrial metal industrial rock neue deutsche harte nu metal ,,
4ZFnDcAjNvOplLOmTv7FY6,Laurianne Fiorentino,,,
3g229vTyhsdwm9SO2p1FPL,Lee Greenwood,country country christmas country rock nashville sound traditional country ,,
3bW6mQczkt1r8tnWIDeBVJ,Lee Roy Parnell,contemporary country country country road country rock nashville sound traditional country ,,
2RP4pPHTXlQpDnO9LvR7Yt,Lianne La Havas,deep indie r&b indie r&b neo soul r&b soul ,,
6XloIaGQ9H1Nn37puBzQqm,Lewis Black,comedy comic ,,
1sXbwvCQLGZnaH0Jp2HTVc,Linda Ronstadt,adult standards album rock brill building pop christmas classic rock country country rock folk folk christmas folk rock lilith mellow gold nashville sound new wave pop rock roots rock singer-songwriter soft rock traditional country traditional folk ,,
0F8GZ29QxpnfOZvM25l7tJ,Lindi Ortega,alternative country country christmas deep new americana folk christmas new americana ,,
0OtigLoCgLYvXnMxbE5qH5,Lost Boyz,east coast hip hop gangster rap hardcore hip hop hip hop hip pop ,,
3iOE5ItEv5xr9fmKi7GNh2,Lloyd Price,adult standards brill building pop chicago soul christmas doo-wop jazz blues jump blues memphis blues memphis soul motown new orleans blues northern soul rock-and-roll rockabilly soul soul blues southern soul ,,
3lQpSzdPxoF1FYk7ilbe37,Liza Minnelli,adult standards cabaret hollywood show tunes vocal jazz ,,
6cbCQ6cOHIKldjB2eUfIsf,Lloyd Bridges,,,
2lugIxpvjpH0HZvFjKpnMc,Little Green Men,,,
5CCf77sKGlTdfIiIDaVScj,Little Texas,contemporary country country country christmas country road country rock traditional country ,,
6OWapcJm9xd55ci9CYbAuT,Los Lobos,roots rock ,,
16kOCiqZ1auY4sokSeZuKf,Los Bukis,banda grupera latin latin pop norteno nu-cumbia ranchera regional mexican ,,
63MQldklfxkjYDoUE4Tppz,M83,alternative dance chillwave electronic indie pop indietronica metropopolis modern rock new rave synthpop ,,
4vFIHCOYJAnYlXxzOuvIne,Louise Mandrell,country christmas deep contemporary country ,,
57HiMjhnxdJflQodRyC5Ju,Lucie Silvas,,,
62has5jejsWaW9WAdZPS9b,Luka Van Den Driesschen,,,
7iHM56KebQpzRKQTarRNC2,Luxxe,,,
4CzUzn54Cp9TQr6a7JIlMZ,Manowar,glam metal hard rock metal neo classical metal power metal progressive metal rock speed metal thrash metal ,,
4jL1usPiGDK8TD46zJP4gu,Michael Martin Murphey,country country christmas country rock cowboy western nashville sound outlaw country soft rock traditional country ,,
24hJWbo98sH84tb0nkeaqy,Michael McDonald,adult standards classic funk rock disco mellow gold pop christmas quiet storm smooth jazz soft rock soul christmas ,,
1qmN59E8o3FW3Z0LzC2sGL,Michael Moore,,,
3ijY78RxOagYo8FOgSEkWj,Marie Osmond,bubblegum pop country country christmas nashville sound ,,
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,contemporary country country country road ,,
3rTRHzFfbTk5GL3LpYZGHR,Maria Mena,candy pop folk christmas folk-pop lilith neo mellow norwegian indie norwegian pop pop pop christmas viral pop ,,
6CwfuxIqcltXDGjfZsMd9A,Marina and the Diamonds,dance pop metropopolis pop post-teen pop ,,
5FWZzIW6EiDpxCJ2J6GSz1,Marty Brown,,,
37w38cCSGgKLdayTRjna4W,Mazzy Star,alternative rock dream pop folk-pop indie rock melancholia slow core ,,
2rblp9fJo16ZPTcKDtlmKW,MC Hammer,hip hop hip house new jack swing ,,
4MSMDY0ClgWqXApU53I1L1,Matt and Kim,brooklyn indie folk-pop indie pop indie poptimism indie rock indietronica modern rock shimmer pop stomp and holler synthpop ,,
3DvdryKH4O95ZnsUZJKXpt,Maze,chicago soul classic funk rock disco funk funk rock jazz funk memphis soul motown neo soul new jack swing post-disco quiet storm r&b soul soul blues southern soul urban contemporary ,,
30SpGunnNpbbUL4IfkvC5q,Merle Travis,appalachian folk bluegrass country gospel cowboy western nashville sound traditional country traditional folk western swing ,,
7vXwfZyDp3spzIVNXDaTPN,Metro Station,electropowerpop emo modern rock pixie pop punk punk christmas screamo ,,
6s4rOPtOKfysNsTm7ykO8L,Michael James Scott,broadway ,,
4tususHNaR68xdgLstlGBA,Of Mice & Men,alternative metal emo melodic metalcore metalcore nu metal pop punk post-grunge post-screamo rap metal screamo ,,
4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,folk-pop icelandic pop indie folk indie pop metropopolis modern rock pop stomp and holler ,,
0SgUDBmZySCIeV0TNRLHmg,Mighty Spoiler,calypso ,,
72KyoXzp0NOQij6OcmZUxk,Midnight Oil,australian alternative rock australian pop dance rock new wave ,,
4zkg0pRNAYeYLFEVcVrvA5,Midnight Red,deep dance pop teen pop ,,
7JdPe4gzrYmbcko3FTav57,Orchestra Del Teatro Alla Scala, Milano,opera orchestral ,
5zYJziKktyqWwmoAWXrShP,Modestep,brostep catstep complextro edm electro house filthstep ,,
4ZqBwBVB3dsYWL3d5Spi10,Molly Hatchet,album rock blues-rock british blues classic rock country rock electric blues glam metal hard rock mellow gold rock soft rock southern rock texas blues ,,
2Pfv2w8a20xzC7Dr7QXRqM,Mudvayne,alternative metal groove metal industrial metal melodic metalcore metalcore nu metal post-grunge rap metal rap rock ,,
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,country country christmas country rock folk mellow gold nashville sound outlaw country singer-songwriter texas country traditional country ,,
610EjgFatGvVPtib97jQ8G,NEEDTOBREATHE,acoustic pop anthem worship ccm christian alternative rock christian music christian rock indiecoustica neo mellow pop rock worship ,,
6v8FB84lnmJs434UJf2Mrm,Neil Young,album rock classic rock mellow gold permanent wave protopunk psychedelic rock rock roots rock singer-songwriter soft rock ,,
6p7iFdv6Wn9iaS7AwVLvod,Nana Mouskouri,adult standards cabaret chanson christmas easy listening entehno opera operatic pop schlager world christmas ,,
1bT7m67vi78r2oqvxrP3X5,Naughty Boy,dance pop house pop tropical house ,,
4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,dirty south rap east coast hip hop gangster rap hardcore hip hop hip hop hip pop pop rap rap ,,
3RbyaF3Pq6iDUKNp04AIcU,New Politics,indie pop indie poptimism indie rockism indietronica modern rock pop punk stomp pop ,,
2D3v3HJ9k3UzehaewnT3QA,New Riders of the Purple Sage,blues-rock classic rock country rock folk rock jam band psychedelic rock roots rock southern rock traditional folk ,,
38GiZOcKDBfcRNXuTrpbjy,Next 2 the Tracks,,,
480i0t8YiGc2aoOR6BeLAb,Nick Cannon,crunk hip pop pop rap southern hip hop ,,
5HlAsdRigFvxwPkNn4vSWz,Nonoy Zuniga,opm ,,
4YYHGnufON7KJcOrCsSGuo,Norman Lee Schaffer,,,
188VINPQh5dyNfLUkevKqf,Olivia Holt,dance pop pop post-teen pop teen pop viral pop ,,
7x5rK9BClDQ8wmCkYAGsQp,Paolo Nutini,acoustic pop folk-pop neo mellow pop pop rock ,,
5Yq1Zn4Rfsl5xgnSul3pPa,Pastor Renita Allen-Dixon,,,
7tNLRmiAN8hpmFrbIHiHsy,Patty Griffin,acoustic pop alternative country ectofolk folk folk christmas folk-pop lilith new americana new wave pop pop rock roots rock singer-songwriter traditional folk ,,
3ylJ2aEWS2QkIj4XPiC28z,Paul Overstreet,country nashville sound traditional country ,,
4ByxGModIR7nXk4ZaVFdfO,Pitingo,flamenco pop flamenco rumba spanish pop ,,
1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,emo modern rock neo mellow pop pop christmas pop punk pop rock post-teen pop punk christmas ,,
1YK8JdPbiaMSnf4hrlBkGT,Pepper,reggae rock ,,
7C4sUpWGlTy7IANjruj02I,Peter Gabriel,album rock art rock dance rock mellow gold new wave permanent wave progressive rock rock soft rock symphonic rock ,,
5DgjOwTN6o76J5Gf8MzEoL,P.M. Dawn,new jack swing ,,
6Mo9PoU6svvhgEum7wh2Nd,Public Enemy,east coast hip hop funk rock gangster rap hardcore hip hop hip hop old school hip hop rap turntablism ,,
3qJ92oKg4zCKkMCLKki8Vg,Randy Clark,,,
4gQ8biCMcMrOuBdJx639Q0,Ray Wylie Hubbard,alternative country country rock deep texas country folk new americana outlaw country roots rock southern rock texas country traditional country ,,
3X1RL9kEizLAhWGhuvyQ5O,Razakel,horrorcore ,,
1esV1Kbjb2mU2NuxzRDQ0D,R E L,,,
5QDNC7d83GlaTl7Jy9djQ1,Rich The Factor,hyphy west coast trap ,,
15ajdFAi5bjj5pS9laBfBL,Right Said Fred,eurodance europop hip house ,,
31IZdHrCZ5pRhLz4zBxN3o,Riff Raff,pop rap rap southern hip hop trap music underground hip hop ,,
1jjpkAHC8bd9fRFfgKyYLP,Robert Earl Keen,alternative country country christmas country rock deep texas country folk folk christmas italian metal new americana outlaw country roots rock southern rock texas country traditional country ,,
6UE7nl9mha6s8z0wFQFIZ2,Robyn,dance pop europop pop pop rock swedish pop synthpop ,,
7GtYHzVY95ydgFsqa8Bimy,Rochelle MacArthur,,,
2F3RMonA0NK46XHmHfvAbp,Samuel Christian,,,
0kW8IMLOb0dkOdilSpkvgL,Roy D. Mercer,,,
0ZZOIWyRv8tdx0kLPlTtMg,Ronnie McDowell,country country gospel nashville sound traditional country ,,
2Hkut4rAAyrQxRdof7FVJq,Rush,album rock alternative rock art rock canadian metal classic rock hard rock mellow gold metal progressive rock psychedelic rock rock soft rock ,,
1hXjTjJzZTXDZ75AclOo6N,Sammy Hagar,album rock blues-rock classic rock glam metal hard rock mellow gold metal rock soft rock southern rock ,,
1dWEYMPtNmvSVaDNLgB6NV,Saint Motel,indie pop indie poptimism indietronica la indie modern rock shimmer pop ,,
6SkQ4gvN6mVrPe7fcuKAxS,Ryan Nissley & New Hope Worship,,,
6RJYPm4gcrIuOjQiqu9VXu,Sandi Patty,christian relaxative louvor ,,
591yCCsZCLXvaJ0Rg38vLZ,Senses Fail,emo metalcore modern rock pop punk post-hardcore screamo ,,
5Oc4knEQaid8K7AFqO5lHu,Selah Sue,,,
6jRB26bKqu2xeqibQEnLfP,Shannon Brown,contemporary country country country road deep contemporary country modern country rock ,,
0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,rock-and-roll rockabilly ,,
3TXeUeBzDNk93uvzr0byAu,Sharon Isbin,classical guitar ,,
1W9qOBYRTfP7HcizWN43G1,Slick Rick,alternative hip hop dirty south rap east coast hip hop gangster rap hardcore hip hop hip hop old school hip hop pop rap rap ,,
2xbio5yy4ejWZfKLDVyGSr,Snatches Of Pink,,,
3kf0gOpxWtkyeMNJVDQPtd,Smoke Dza,alternative hip hop dirty south rap hardcore hip hop hip hop pop rap rap soul flow southern hip hop trap music underground hip hop ,,
5bO7gAKKIwHwhxdsCR1UN0,Slim Whitman,adult standards christmas country christmas country gospel cowboy western nashville sound traditional country western swing ,,
4mtHSXwIHihO6MWNq5Qoko,Squarepusher,abstract acid house ambient bass music big beat drill and bass drum and bass electronic glitch intelligent dance music microhouse ninja trip hop vaporwave wonky ,,
7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,album rock folk christmas mellow gold new wave pop pop rock rock singer-songwriter soft rock ,,
7sbNNaQTulMUEWxL5aDTiT,Steel Magnolia,contemporary country country country christmas country dawn country road modern country rock ,,
0me2CHAdEKm5MTWHemzRk5,Stefan Grossman,acoustic blues country blues delta blues fingerstyle piedmont blues traditional blues ,,
6NFWb2y6S7PH2yvs5xbO2y,Sticky Fingaz,hardcore hip hop hip hop ,,
3oAbjWINfcTSAuVUlXXMty,Steve Forbert,alternative country country blues country rock folk mellow gold piedmont blues pub rock roots rock traditional folk ,,
0EdvGhlC1FkGItLOWQzG4J,Sublime,alternative rock funk rock pop rock ,,
5zCf5iBtR1CCdELKMy0bOk,Submission,,,
0T7J61YgErxSH8yuyggHJO,Stoney LaRue,country deep texas country outlaw country texas country ,,
3WPKDlucMsXH6FC1XaclZC,Suicidal Tendencies,alternative metal crossover thrash funk metal funk rock groove metal grunge hard rock hardcore punk metal nu metal punk rap metal rap rock rock skate punk speed metal thrash metal ,,
1qAuetfG6mhtDgsVIffWQc,Susan Boyle,adult standards opera operatic pop pop christmas ,,
5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,canadian indie folk christmas folk-pop indie christmas indie pop indie poptimism indietronica lilith metropopolis modern rock permanent wave pop pop rock synthpop ,,
68kACMx6A3D2BYiO056MeQ,Teddy Pendergrass,chicago soul classic funk rock disco funk funk rock memphis soul motown neo soul new jack swing post-disco quiet storm r&b soul soul blues southern soul urban contemporary ,,
3E3tW69eMfAffLGgsmP3GG,Taylor Hicks,idol ,,
16eRpMNXSQ15wuJoeqguaB,The Flaming Lips,alternative rock anti-folk blues-rock chamber pop classic rock dance-punk dream pop experimental rock folk-pop freak folk garage rock indie christmas indie folk indie pop indie rock indietronica lo-fi modern rock neo-psychedelic new wave noise pop ok indie psychedelic rock rock singer-songwriter space rock ,,
5iKHCIcOfYkcXmc95b2pKh,The Biggest Band On Earth,,,
4lmpEOYpB8yNe8buBDP5vF,The White Tie Affair,alternative pop rock electropowerpop pixie pop emo pop punk ,,
6k7NtaUMK1fpGQRCtAdujl,Russell Smith and the Amazing Rhythm Aces,,,
0XQIFN6X5mD98c6gOSLtfJ,The Winery Dogs,progressive metal ,,
27Zy5YAD3Atf56oSRfrfis,The Forester Sisters,country country christmas nashville sound ,,
6qJSWLT4bvL49hEyXxc3G9,The Hidden Cameras,twee pop ,,
39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,album rock art rock blues-rock classic funk rock classic rock country rock electric blues folk rock hard rock mellow gold psychedelic rock rock roots rock singer-songwriter soft rock southern rock ,,
5sor9l8OV3eTkZMWjwfcCb,The Doug Dillard Band,,,
2sgj794K3UaW1ApX28ZUhY,The Kentucky Headhunters,country country rock nashville sound outlaw country southern rock texas country traditional country ,,
4fSPtBgFPZzygkY6MehwQ7,The Libertines,alt-indie rock alternative rock britpop dance-punk funk rock garage rock indie rock madchester modern rock new rave new wave rock ,,
1f5GqyOPo0CkotzzRwviBu,The Lonely Island,comic pop rap ,,
5XKuliaOmskgaVt1VQ6ljF,The McKameys,country gospel southern gospel ,,
4WoUHnkTJzZG5ZzmxWNe9I,The Lynns,,,
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,indie pop indietronica modern rock pop shimmer pop ,,
5LfGQac0EIXyAN8aUwmNAQ,The Offspring,alternative metal alternative rock modern rock permanent wave pop punk pop rock post-grunge punk rock skate punk ,,
5yV1qdnmxyIYiSFB02wpDj,The Postal Service,folk-pop indie folk indie pop indie rock indietronica modern rock pop rock ,,
37VhgKcbq9YOse66sppnyz,The Pretenders,,,
75kHCUYCZGNvAfSyoEuJTz,The Rat Pack,adult standards christmas lounge ,,
2eRJjYEaWyGZbOBGYFLBoC,The Ready Set,alternative pop rock emo pixie pop pop emo pop punk post-teen pop punk christmas teen pop viral pop ,,
3RwQ26hR2tJtA8F9p2n7jG,The Temptations,brill building pop chicago soul christmas disco funk funk rock memphis soul motown soul soul blues soul christmas southern soul ,,
